0723ug6nP3k-00373 |,they both supported sleepy joe they you,| they both supported sleepy joe they you
0723ug6nP3k-00374 |,know why they made a deal you know why,| know why they made a deal you know why
0723ug6nP3k-00375 |,quid pro quo that's why okay,| quid pro quo that's why okay
0723ug6nP3k-00376 |,quid pro quo,| quid pro quo
0723ug6nP3k-00377 |,quid pro quo they made a deal impeach,| quid pro quo they made a deal impeach
0723ug6nP3k-00378 |,down they should be impeached they,| down they should be impeached they
0723ug6nP3k-00379 |,should be impeached,| should be impeached
0723ug6nP3k-00380 |,quid pro quo but they've embrace an,| quid pro quo but they've embrace an
0723ug6nP3k-00381 |,extreme left-wing agenda their plans,| extreme left-wing agenda their plans
0723ug6nP3k-00382 |,would massively raise your taxes destroy,| would massively raise your taxes destroy
0723ug6nP3k-00383 |,our liberty muzzle our faith and erase,| our liberty muzzle our faith and erase
0723ug6nP3k-00384 |,our sovereignty you know that the,| our sovereignty you know that the
0723ug6nP3k-00385 |,democrat party has gone crazy,| democrat party has gone crazy
0723ug6nP3k-00386 |,whether it's bernie sanders plan to,| whether it's bernie sanders plan to
0723ug6nP3k-00387 |,eliminate private health care elizabeth,| eliminate private health care elizabeth
0723ug6nP3k-00388 |,pocahontas is playing by the way she's,| pocahontas is playing by the way she's
0723ug6nP3k-00389 |,history,| history
0723ug6nP3k-00390 |,she's history i came up with that name,| she's history i came up with that name
0723ug6nP3k-00391 |,far too early i should have just waited,| far too early i should have just waited
0723ug6nP3k-00392 |,but it didn't matter i thought she was,| but it didn't matter i thought she was
0723ug6nP3k-00393 |,making a comeback i said wow i just did,| making a comeback i said wow i just did
0723ug6nP3k-00394 |,it to her but you know those embers were,| it to her but you know those embers were
0723ug6nP3k-00395 |,burning a little bit a couple of months,| burning a little bit a couple of months
0723ug6nP3k-00396 |,ago they never caught on in fact she'll,| ago they never caught on in fact she'll
0723ug6nP3k-00397 |,probably lose the state of massachusetts,| probably lose the state of massachusetts
0723ug6nP3k-00398 |,to bernie so she doesn't know what to do,| to bernie so she doesn't know what to do
0723ug6nP3k-00399 |,because you're not supposed to lose the,| because you're not supposed to lose the
0723ug6nP3k-00400 |,state of massachusetts if you get in,| state of massachusetts if you get in
0723ug6nP3k-00401 |,there for she's the senator she's the,| there for she's the senator she's the
0723ug6nP3k-00402 |,senator from massachusetts i think she's,| senator from massachusetts i think she's
0723ug6nP3k-00403 |,going to lose it to bernie and miss,| going to lose it to bernie and miss
0723ug6nP3k-00404 |,michigan you see what's going on over,| michigan you see what's going on over
0723ug6nP3k-00405 |,there,| there
0723ug6nP3k-00406 |,michigan we're leading we're leading in,| michigan we're leading we're leading in
0723ug6nP3k-00407 |,wisconsin we're leading in florida we're,| wisconsin we're leading in florida we're
0723ug6nP3k-00408 |,leading in south carolina,| leading in south carolina
0723ug6nP3k-00409 |,we're leading in north carolina,| we're leading in north carolina
0723ug6nP3k-00410 |,we're leading in new hampshire we're,| we're leading in new hampshire we're
0723ug6nP3k-00411 |,leading in the great state of florida,| leading in the great state of florida
0723ug6nP3k-00412 |,that was one of the first ones the other,| that was one of the first ones the other
0723ug6nP3k-00413 |,our last election cake how great was the,| our last election cake how great was the
0723ug6nP3k-00414 |,2016 election was that,| 2016 election was that
0723ug6nP3k-00415 |,one of the greatest nights one of the,| one of the greatest nights one of the
0723ug6nP3k-00416 |,most highest-rated television nights in,| most highest-rated television nights in
0723ug6nP3k-00417 |,the history of television and remember,| the history of television and remember
0723ug6nP3k-00418 |,there was so this is going to be a quick,| there was so this is going to be a quick
0723ug6nP3k-00419 |,one this is going to be all that wasn't,| one this is going to be all that wasn't
0723ug6nP3k-00420 |,so easy for them i love the scene the,| so easy for them i love the scene the
0723ug6nP3k-00421 |,scene of that convention center where,| scene of that convention center where
0723ug6nP3k-00422 |,hillary was getting ready to speak and,| hillary was getting ready to speak and
0723ug6nP3k-00423 |,then she found out she lost,| then she found out she lost
0723ug6nP3k-00424 |,when elizabeth warren's she had a plan,| when elizabeth warren's she had a plan
0723ug6nP3k-00425 |,to eliminate our borders or many mikes,| to eliminate our borders or many mikes
0723ug6nP3k-00426 |,planned to eliminate your second,| planned to eliminate your second
0723ug6nP3k-00427 |,amendment,| amendment
0723ug6nP3k-00428 |,mike bloomberg wants to eliminate your,| mike bloomberg wants to eliminate your
0723ug6nP3k-00429 |,second amendment,| second amendment
0723ug6nP3k-00430 |,don't worry about it it's not gonna,| don't worry about it it's not gonna
0723ug6nP3k-00431 |,happen not gonna happen for him as for,| happen not gonna happen for him as for
0723ug6nP3k-00432 |,sleepy jill he doesn't even know where,| sleepy jill he doesn't even know where
0723ug6nP3k-00433 |,he is what he's doing or what office,| he is what he's doing or what office
0723ug6nP3k-00434 |,he's running for actually i don't i,| he's running for actually i don't i
0723ug6nP3k-00435 |,honestly don't think he knows what,| honestly don't think he knows what
0723ug6nP3k-00436 |,office he's running for and it doesn't,| office he's running for and it doesn't
0723ug6nP3k-00437 |,matter you know maybe he gets in because,| matter you know maybe he gets in because
0723ug6nP3k-00438 |,he's a little more moderate so maybe he,| he's a little more moderate so maybe he
0723ug6nP3k-00439 |,gets in but he's not going to be running,| gets in but he's not going to be running
0723ug6nP3k-00440 |,it other people are going to they're,| it other people are going to they're
0723ug6nP3k-00441 |,going to put him into a home and other,| going to put him into a home and other
0723ug6nP3k-00442 |,people are going to be running the,| people are going to be running the
0723ug6nP3k-00443 |,country and they're going to be super,| country and they're going to be super
0723ug6nP3k-00444 |,left radical crazies they're going to be,| left radical crazies they're going to be
0723ug6nP3k-00445 |,super left radical crazy joe's going to,| super left radical crazy joe's going to
0723ug6nP3k-00446 |,be in a home he'll be watching,| be in a home he'll be watching
0723ug6nP3k-00447 |,television and everything will be just,| television and everything will be just
0723ug6nP3k-00448 |,fine the insanity of washington,| fine the insanity of washington
0723ug6nP3k-00449 |,democrats is white millions of,| democrats is white millions of
0723ug6nP3k-00450 |,registered democrat voters are joining,| registered democrat voters are joining
0723ug6nP3k-00451 |,our movement they are joining our great,| our movement they are joining our great
0723ug6nP3k-00452 |,republican party,| republican party
0723ug6nP3k-00453 |,[music],| [music]
0723ug6nP3k-00454 |,[applause],| [applause]
0723ug6nP3k-00455 |,turn those televisions we have the,| turn those televisions we have the
0723ug6nP3k-00456 |,enthusiasm in our party you know no i'd,| enthusiasm in our party you know no i'd
0723ug6nP3k-00457 |,really been i constantly hear about the,| really been i constantly hear about the
0723ug6nP3k-00458 |,enthusiasm they're fighting each other,| enthusiasm they're fighting each other
0723ug6nP3k-00459 |,they hate each other they don't know,| they hate each other they don't know
0723ug6nP3k-00460 |,what's going on we have all the love we,| what's going on we have all the love we
0723ug6nP3k-00461 |,have all the enthusiasm and we know what,| have all the enthusiasm and we know what
0723ug6nP3k-00462 |,we're doing we know what we're doing so,| we're doing we know what we're doing so
0723ug6nP3k-00463 |,we're thrilled to be joined tonight by,| we're thrilled to be joined tonight by
0723ug6nP3k-00464 |,many really great terrific brilliant,| many really great terrific brilliant
0723ug6nP3k-00465 |,wonderful warriors even though it comes,| wonderful warriors even though it comes
0723ug6nP3k-00466 |,from a slightly different state but not,| from a slightly different state but not
0723ug6nP3k-00467 |,too far by is somebody that really has,| too far by is somebody that really has
0723ug6nP3k-00468 |,distinguished himself he's become a,| distinguished himself he's become a
0723ug6nP3k-00469 |,great friend of mine and what he did for,| great friend of mine and what he did for
0723ug6nP3k-00470 |,justice cavanaugh do you remember that,| justice cavanaugh do you remember that
0723ug6nP3k-00471 |,one of the greatest statements ever made,| one of the greatest statements ever made
0723ug6nP3k-00472 |,in the united states senate senator,| in the united states senate senator
0723ug6nP3k-00473 |,lindsey graham come on up lindsey,| lindsey graham come on up lindsey
0723ug6nP3k-00474 |,[music],| [music]
0723ug6nP3k-00475 |,lindsey graham come on up,| lindsey graham come on up
0723ug6nP3k-00476 |,come here lindsay i gotta have him say,| come here lindsay i gotta have him say
0723ug6nP3k-00477 |,something come here little hello,| something come here little hello
0723ug6nP3k-00478 |,charlotte,| charlotte
0723ug6nP3k-00479 |,it's good to be in a place where i don't,| it's good to be in a place where i don't
0723ug6nP3k-00480 |,have an accent mr. president thank you,| have an accent mr. president thank you
0723ug6nP3k-00481 |,for being the best commander-in-chief,| for being the best commander-in-chief
0723ug6nP3k-00482 |,since ronald reagan,| since ronald reagan
0723ug6nP3k-00483 |,thank you for killing the terrorists,| thank you for killing the terrorists
0723ug6nP3k-00484 |,over there so they can't hurt us over,| over there so they can't hurt us over
